period,experiment_runn,measurer,IDLE,tiT,Tmr Svc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps
110,8048812,386557,23365901,89979996,18,19472,24377,125010,25787919,1837,290608,4152,17.36,99339
111,8127892,389748,84138109,90869281,18,19472,24377,126172,26034208,1837,290608,4152,17.54,99339
112,8203753,392979,23569988,91752248,18,19472,24377,127324,26281481,1837,290608,4152,17.55,99339
113,8282787,396791,23667255,92646436,18,19472,24377,128409,26527006,1837,290608,4152,17.68,99339
114,8358665,400602,23797081,93511183,18,19472,24377,129594,26767006,1837,290608,4152,17.07,99339
115,8440142,403786,23874752,94422263,18,19472,24377,130687,27017801,1837,290608,4152,18.00,99339
116,8516920,407787,23976490,95309296,18,19472,24377,131748,27261667,1837,290608,4152,17.48,99339
117,8594881,410877,24074370,96198601,18,19472,24377,132903,27505687,1837,290608,4152,17.63,99339
118,8674443,414462,89060156,97087669,18,19472,24377,134026,27750671,1837,290608,4152,17.50,99339
119,8748889,417897,24297716,97950894,18,19472,24377,135100,27987348,1837,290608,4152,17.15,99339
120,8826217,421906,24440284,98791551,18,19472,24377,136229,28219826,1837,290608,4152,16.57,99339
121,8901445,425110,24591932,99635827,18,19472,24377,137292,28453703,1837,290608,4152,16.76,99339
122,8977438,428787,24742978,100481020,18,19472,24377,138316,28685657,1837,290608,4152,16.69,99339
123,9050517,432786,24897545,101316418,18,19472,24377,139332,28920985,1837,290608,4152,16.47,99339
124,9128119,436324,25039145,102174408,18,19472,24377,140502,29158297,1837,290608,4152,16.90,99339
125,9201656,439565,25185955,103010966,18,19472,24377,141618,29390643,1837,290608,4152,16.53,99339
126,9277061,443463,25338628,103841646,18,19472,24377,142769,29621687,1837,290608,4152,16.42,99339
127,9352820,446574,25481846,104696528,18,19472,24377,143896,29857545,1837,290608,4152,16.83,99339
128,9428992,449958,25634578,105532118,18,19472,24377,145026,30091348,1837,290608,4152,16.52,99339
129,9504712,453555,25780372,106384140,18,19472,24377,146148,30329519,1837,290608,4152,16.81,99339
130,9580717,457538,25934250,107223526,18,19472,24377,147275,30561765,1837,290608,4152,16.61,99339
131,9656228,461073,26077548,108077667,18,19472,24377,148425,30798431,1837,290608,4152,16.85,99339
132,9730289,464564,26229181,108919580,18,19472,24377,149587,31030120,1837,290608,4152,16.60,99339
133,9804863,468252,26373688,109766136,18,19472,24377,150645,31269835,1837,290608,4152,16.73,99339
134,9879727,472815,26525990,110609416,18,19472,24377,151824,31504437,1837,290608,4152,16.63,99339
135,9954932,476109,26669191,111467404,18,19472,24377,152913,31741761,1837,290608,4152,16.89,99339
136,10029385,480150,26822936,112300389,18,19472,24377,154003,31975352,1837,290608,4152,16.45,99339
137,10104801,483793,26968277,113156547,18,19472,24377,155153,32212877,1837,290608,4152,16.91,99339
138,10180723,488388,27116280,113997706,18,19472,24377,156278,32446313,1837,290608,4152,16.57,99339
139,10254507,491480,27268734,114836688,18,19472,24377,157513,32677881,1837,290608,4152,16.61,99339
140,10330136,495446,27418367,115679830,18,19472,24377,158577,32910806,1837,290608,4152,16.66,99339
141,10406486,498661,105604288,116524001,18,19472,24377,159666,33146104,1837,290608,4152,16.64,99339
142,10481703,501891,27704753,117375561,18,19472,24377,160800,33386367,1837,290608,4152,16.79,99339
143,10556846,505186,27851875,118213312,18,19472,24377,161806,33618900,1837,290608,4152,16.53,99339
144,10630721,508995,28014029,119037013,18,19472,24377,162861,33852030,1837,290608,4152,16.25,99339
145,10706933,512642,28146480,119899666,18,19472,24377,164041,34091329,1837,290608,4152,17.04,99339
146,10780731,516443,28294085,120742858,18,19472,24377,165214,34325418,1837,290608,4152,16.57,99339
147,10856749,520129,28438211,121581589,18,19472,24377,166253,34557927,1837,290608,4152,16.61,99339
148,10930669,523181,28593321,122420455,18,19472,24377,167382,34790812,1837,290608,4152,16.56,99339
149,11006676,527148,111351755,123268984,18,19472,24377,168556,35024005,1837,290608,4152,16.77,99339
150,11082460,530191,28878568,124111798,18,19472,24377,169672,35255843,1837,290608,4152,16.61,99339
151,11158950,533596,29028034,124940176,18,19472,24377,170555,35489084,1837,290608,4152,16.44,99339
152,11233234,537160,29175922,125777684,18,19472,24377,171709,35721848,1837,290608,4152,16.48,99339
153,11307190,540778,29348059,126598439,18,19472,24377,172787,35947934,1837,290608,4152,16.25,99339
154,11384819,544325,114940168,127459499,18,19472,24377,173939,36182524,1837,290608,4152,17.01,99339
155,11459016,547884,29625627,128300185,18,19472,24377,175016,36415287,1837,290608,4152,16.62,99339
156,11533115,551256,29778089,129138347,18,19472,24377,176117,36646951,1837,290608,4152,16.61,99339
157,11609913,554774,117105180,129987957,18,19472,24377,177123,36883996,1837,290608,4152,16.72,99339
158,11685932,558554,117824153,130825341,18,19472,24377,178217,37117946,1837,290608,4152,16.49,99339
159,11760707,562319,30205986,131665821,18,19472,24377,179365,37352392,1837,290608,4152,16.67,99339
160,11835678,565445,30354637,132500367,18,19472,24377,180499,37585124,1837,290608,4152,16.48,99339
161,11910131,569422,30525128,133325968,18,19472,24377,181591,37812256,1837,290608,4152,16.19,99339
162,11988260,572948,30670357,134172302,18,19472,24377,182746,38041159,1837,290608,4152,16.68,99339
163,12065770,576524,30797112,135039110,18,19472,24377,183860,38276730,1837,290608,4152,17.02,99339
164,12141728,579849,30941896,135889324,18,19472,24377,184995,38508834,1837,290608,4152,16.73,99339
165,12216047,583163,122857171,136722788,18,19472,24377,186055,38740905,1837,290608,4152,16.43,99339
166,12289464,586341,31242113,137566188,18,19472,24377,187115,38975250,1837,290608,4152,16.76,99339
167,12364251,590079,31394958,138401751,18,19472,24377,188315,39207829,1837,290608,4152,16.45,99339
168,12442123,593553,31531087,139250547,18,19472,24377,189366,39442496,1837,290608,4152,16.72,99339
169,12516355,597145,31683004,140086511,18,19472,24377,190528,39672597,1837,290608,4152,16.51,99339
170,12591549,600405,31835678,140923610,18,19472,24377,191723,39905787,1837,290608,4152,16.50,99339
171,12667407,604030,31976048,141773824,18,19472,24377,192891,40143911,1837,290608,4152,16.77,99339
172,12743330,607549,32123675,142609277,18,19472,24377,194044,40375384,1837,290608,4152,16.51,99339
173,12817646,611613,32271840,143454094,18,19472,24377,195157,40611914,1837,290608,4152,16.68,99339
174,12891450,614910,32429881,144287803,18,19472,24377,196261,40842458,1837,290608,4152,16.48,99339
175,12966917,618101,32570042,145139731,18,19472,24377,197427,41077417,1837,290608,4152,16.82,99339
176,13042024,622317,32712488,145988114,18,19472,24377,198626,41314294,1837,290608,4152,16.67,99339
177,13116262,625115,32865384,146818836,18,19472,24377,199782,41545099,1837,290608,4152,16.41,99339
178,13193026,629236,33014141,147660226,18,19472,24377,200969,41780775,1837,290608,4152,16.56,99339
179,13268683,632389,132894613,148507216,18,19472,24377,202103,42016907,1837,290608,4152,16.67,99339
period,experiment_runn,measurer,IDLE,tiT,Tmr Svc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps,main
0,422,234,4345744,9450,19,19493,24085,3821,707248,1837,290608,4152,0.01,98587
1,3917,11669,4519042,12752,19,19493,24085,5004,719204,1837,290608,4152,0.00,98587
2,3917,14278,5502546,14618,19,19493,24085,6344,733923,1837,290608,4152,0.00,98587
3,78371,16861,6531104,823791,19,19493,24085,7411,963339,1837,290608,4152,16.28,98587
4,153729,21166,6687672,1657003,19,19493,24085,8512,1198071,1837,290608,4152,16.65,98587
5,229082,24163,6839159,2491039,19,19493,24085,9604,1432942,1837,290608,4152,16.66,98587
6,304564,27872,6999251,3311206,19,19493,24085,10683,1664048,1837,290608,4152,16.38,98587
7,379798,31326,9074994,4148142,19,19493,24085,11678,1896018,1837,290608,4152,16.68,98587
8,455037,34492,9792710,4981067,19,19493,24085,12867,2124828,1837,290608,4152,16.50,98587
9,529514,37623,7469460,5806474,19,19493,24085,13902,2356471,1837,290608,4152,16.53,98587
10,605646,41187,7623960,6649249,19,19493,24085,14943,2592265,1837,290608,4152,16.75,98587
11,681465,44778,7781779,7483728,19,19493,24085,15977,2828076,1837,290608,4152,16.52,98587
12,755626,48442,7937959,8320594,19,19493,24085,17075,3061855,1837,290608,4152,16.61,98587
13,832668,52007,13374870,9151812,19,19493,24085,18152,3294043,1837,290608,4152,16.57,98587
14,909169,55261,14094428,9999379,19,19493,24085,19224,3530998,1837,290608,4152,16.78,98587
15,983676,58474,8397448,10824605,19,19493,24085,20113,3763882,1837,290608,4152,16.55,98587
16,1057109,62330,15523489,11650599,19,19493,24085,21132,3997863,1837,290608,4152,16.48,98587
17,1131907,65709,8711904,12489104,19,19493,24085,22133,4233764,1837,290608,4152,16.67,98587
18,1207971,69204,8869816,13327590,19,19493,24085,23272,4468150,1837,290608,4152,16.71,98587
19,1284658,72728,9023439,14167238,19,19493,24085,24378,4703228,1837,290608,4152,16.72,98587
20,1359379,76654,9181009,14999544,19,19493,24085,25390,4934249,1837,290608,4152,16.54,98587
21,1435679,79814,19131206,15839811,19,19493,24085,26541,5167399,1837,290608,4152,16.67,98587
22,1511720,82831,19846189,16669891,19,19493,24085,27652,5397151,1837,290608,4152,16.57,98587
23,1585842,85805,9650726,17496251,19,19493,24085,28626,5627236,1837,290608,4152,16.54,98587
24,1660970,89229,9804697,18334418,19,19493,24085,29722,5864034,1837,290608,4152,16.66,98587
25,1736710,93003,9961842,19173861,19,19493,24085,30809,6100529,1837,290608,4152,16.68,98587
26,1811626,96756,10116849,20014274,19,19493,24085,31987,6335573,1837,290608,4152,16.70,98587
27,1886304,100085,10269376,20850688,19,19493,24085,33154,6570411,1837,290608,4152,16.57,98587
28,1961875,103714,24155724,21688548,19,19493,24085,34332,6800948,1837,290608,4152,16.54,98587
29,2037930,106933,10567878,22527697,19,19493,24085,35383,7033008,1837,290608,4152,16.65,98587
30,2111738,110442,10719586,23361541,19,19493,24085,36428,7265918,1837,290608,4152,16.49,98587
31,2188741,113658,10866689,24213223,19,19493,24085,37622,7496408,1837,290608,4152,16.88,98587
32,2264527,117209,11023483,25045503,19,19493,24085,38742,7728332,1837,290608,4152,16.41,98587
33,2342436,120990,11164231,25904368,19,19493,24085,39933,7965388,1837,290608,4152,16.98,98587
34,2416224,124119,11326455,26729587,19,19493,24085,41059,8193313,1837,290608,4152,16.36,98587
35,2492825,127829,11472868,27580289,19,19493,24085,42132,8428563,1837,290608,4152,16.83,98587
36,2568220,131006,11626025,28410534,19,19493,24085,43351,8658994,1837,290608,4152,16.44,98587
37,2642772,134377,11778814,29241674,19,19493,24085,44462,8890351,1837,290608,4152,16.46,98587
38,2718028,138077,11935378,30079169,19,19493,24085,45529,9124091,1837,290608,4152,16.59,98587
39,2795100,141544,32042319,30918262,19,19493,24085,46668,9356703,1837,290608,4152,16.59,98587
40,2869440,144969,12229735,31773890,19,19493,24085,47851,9598006,1837,290608,4152,16.92,98587
41,2944762,148101,12384063,32597472,19,19493,24085,48895,9829906,1837,290608,4152,16.35,98587
42,3019368,152010,12540560,33430022,19,19493,24085,50058,10065129,1837,290608,4152,16.47,98587
43,3096858,155197,34910701,34292108,19,19493,24085,51155,10304433,1837,290608,4152,17.01,98587
44,3172977,158880,12836212,35115878,19,19493,24085,52171,10536684,1837,290608,4152,16.40,98587
45,3249702,161893,36346594,35959206,19,19493,24085,53256,10771606,1837,290608,4152,16.77,98587
46,3323251,165538,13143404,36784621,19,19493,24085,54330,11001599,1837,290608,4152,16.49,98587
47,3398164,168875,13294048,37623140,19,19493,24085,55433,11235216,1837,290608,4152,16.70,98587
48,3472669,172211,13454362,38447374,19,19493,24085,56590,11465452,1837,290608,4152,16.42,98587
49,3548059,175598,13604971,39291526,19,19493,24085,57692,11700646,1837,290608,4152,16.78,98587
50,3624324,179173,13762556,40122905,19,19493,24085,58795,11929861,1837,290608,4152,16.55,98587
51,3699630,182428,13917518,40958232,19,19493,24085,59816,12162805,1837,290608,4152,16.54,98587
52,3775433,186231,14064939,41803011,19,19493,24085,60935,12397113,1837,290608,4152,16.73,98587
53,3850781,189494,42101628,42641205,19,19493,24085,61991,12625086,1837,290608,4152,16.52,98587
54,3925694,192595,14372268,43466291,19,19493,24085,63054,12858840,1837,290608,4152,16.56,98587
55,4002746,196707,14530613,44305451,19,19493,24085,64125,13095860,1837,290608,4152,16.67,98587
56,4077728,200428,14677351,45148396,19,19493,24085,65330,13331627,1837,290608,4152,16.75,98587
57,4154554,204110,14830817,45986312,19,19493,24085,66432,13568791,1837,290608,4152,16.65,98587
58,4228584,207280,14993638,46814992,19,19493,24085,67567,13803357,1837,290608,4152,16.52,98587
59,4306775,211304,15139953,47671698,19,19493,24085,68732,14042556,1837,290608,4152,16.94,98587
60,4382343,214841,15299783,48503230,19,19493,24085,69855,14280074,1837,290608,4152,16.54,98587
61,4459035,218377,15451488,49345776,19,19493,24085,71012,14516015,1837,290608,4152,16.77,98587
62,4533660,221796,15612937,50175337,19,19493,24085,72092,14748436,1837,290608,4152,16.56,98587
63,4610892,225351,15763243,51026538,19,19493,24085,73279,14986664,1837,290608,4152,16.90,98587
64,4686472,229382,15921348,51862207,19,19493,24085,74285,15225212,1837,290608,4152,16.57,98587
65,4761777,232842,16081707,52696304,19,19493,24085,75408,15456980,1837,290608,4152,16.68,98587
66,4837344,236303,16235273,53535982,19,19493,24085,76560,15694040,1837,290608,4152,16.72,98587
67,4911747,239915,16398296,54365808,19,19493,24085,77637,15925878,1837,290608,4152,16.54,98587
68,4987260,243880,16552763,55205400,19,19493,24085,78775,16161231,1837,290608,4152,16.73,98587
69,5063736,247424,16704850,56051156,19,19493,24085,79951,16398160,1837,290608,4152,16.85,98587
70,5138065,250662,16861520,56889021,19,19493,24085,80998,16632482,1837,290608,4152,16.66,98587
71,5213283,254487,17014316,57731274,19,19493,24085,82091,16867532,1837,290608,4152,16.68,98587
72,5288505,258440,17173987,58564955,19,19493,24085,83241,17102359,1837,290608,4152,16.61,98587
73,5365313,261903,17326154,59409778,19,19493,24085,84291,17336606,1837,290608,4152,16.82,98587
74,5440352,265054,17483349,60245034,19,19493,24085,85454,17571632,1837,290608,4152,16.58,98587
75,5515741,269226,17629337,61096480,19,19493,24085,86521,17810952,1837,290608,4152,16.90,98587
76,5590085,272970,17790345,61924809,19,19493,24085,87455,18044738,1837,290608,4152,16.44,98587
77,5666201,276607,17939583,62772559,19,19493,24085,88606,18281891,1837,290608,4152,16.87,98587
78,5740468,280095,18094730,63607832,19,19493,24085,89739,18514789,1837,290608,4152,16.66,98587
79,5817034,284252,18245633,64449968,19,19493,24085,90869,18751117,1837,290608,4152,16.67,98587
80,5891932,287443,18404161,65287571,19,19493,24085,91969,18985527,1837,290608,4152,16.68,98587
81,5967864,291000,18556412,66129474,19,19493,24085,93014,19220404,1837,290608,4152,16.79,98587
82,6040960,294652,18721284,66951701,19,19493,24085,94191,19448739,1837,290608,4152,16.42,98587
83,6116606,298227,18868251,67795143,19,19493,24085,95325,19685589,1837,290608,4152,16.75,98587
84,6191723,301795,19026520,68628831,19,19493,24085,96408,19920468,1837,290608,4152,16.56,98587
85,6268065,305105,19178720,69472991,19,19493,24085,97542,20154551,1837,290608,4152,16.75,98587
86,6341673,308486,19331532,70303446,19,19493,24085,98679,20386483,1837,290608,4152,16.55,98587
87,6416125,312536,19490633,71128237,19,19493,24085,99790,20617747,1837,290608,4152,16.40,98587
88,6491627,315857,67318270,71971629,19,19493,24085,100902,20850801,1837,290608,4152,16.78,98587
89,6566518,319001,19799955,72807232,19,19493,24085,101982,21084517,1837,290608,4152,16.64,98587
90,6642819,322811,19953938,73651512,19,19493,24085,103160,21322846,1837,290608,4152,16.75,98587
91,6718516,326962,20108844,74491030,19,19493,24085,104243,21553511,1837,290608,4152,16.67,98587
92,6794211,330202,20261534,75329518,19,19493,24085,105454,21787879,1837,290608,4152,16.64,98587
93,6869763,334280,20411834,76171504,19,19493,24085,106638,22024705,1837,290608,4152,16.78,98587
94,6944230,337695,20571438,77005425,19,19493,24085,107695,22261937,1837,290608,4152,16.55,98587
95,7018743,341040,20731579,77836923,19,19493,24085,108837,22496308,1837,290608,4152,16.60,98587
96,7096229,344717,20881131,78695473,19,19493,24085,109913,22737073,1837,290608,4152,17.04,98587
97,7171967,348358,21042459,79524890,19,19493,24085,110887,22970386,1837,290608,4152,16.46,98587
98,7249715,352078,21185223,80380243,19,19493,24085,111995,23211175,1837,290608,4152,16.97,98587
99,7324469,355384,21344713,81201505,19,19493,24085,113117,23441280,1837,290608,4152,16.40,98587
100,7399926,358798,21498063,82040581,19,19493,24085,114145,23677258,1837,290608,4152,16.71,98587
101,7475897,362028,76688514,82873322,19,19493,24085,115143,23910788,1837,290608,4152,16.53,98587
102,7549865,365371,21807842,83711756,19,19493,24085,116280,24143864,1837,290608,4152,16.72,98587
103,7625914,369054,78133486,84551011,19,19493,24085,117411,24375489,1837,290608,4152,16.61,98587
104,7700141,371735,22124056,85381442,19,19493,24085,118549,24610162,1837,290608,4152,16.54,98587
105,7775813,375248,79570842,86225618,19,19493,24085,119630,24844907,1837,290608,4152,16.72,98587
106,7850252,378352,22431198,87056225,19,19493,24085,120755,25078221,1837,290608,4152,16.60,98587
107,7926274,382216,81005421,87898145,19,19493,24085,121826,25311874,1837,290608,4152,16.72,98587
108,7999864,385299,22743366,88729793,19,19493,24085,122906,25545082,1837,290608,4152,16.51,98587
109,8074114,388896,22904199,89571010,19,19493,24085,123917,25779150,1837,290608,4152,16.71,98587
110,8149478,392379,23051021,90408933,19,19493,24085,125009,26013366,1837,290608,4152,16.61,98587
111,8222592,395821,23208321,91244833,19,19493,24085,125991,26245491,1837,290608,4152,16.61,98587
112,8298421,399788,23362214,92083723,19,19493,24085,127093,26477383,1837,290608,4152,16.64,98587
113,8373131,402877,23511958,92920708,19,19493,24085,128211,26710469,1837,290608,4152,16.61,98587
114,8447901,406465,23664520,93759922,19,19493,24085,129260,26943194,1837,290608,4152,16.65,98587
115,8522134,410370,23822962,94588051,19,19493,24085,130418,27174653,1837,290608,4152,16.45,98587
116,8596921,414032,23976324,95437619,19,19493,24085,131495,27410558,1837,290608,4152,16.81,98587
117,8672272,417156,88193232,96267807,19,19493,24085,132636,27640582,1837,290608,4152,16.46,98587
118,8746094,420740,24281270,97101936,19,19493,24085,133628,27874431,1837,290608,4152,16.62,98587
119,8821894,424424,24433605,97939443,19,19493,24085,134772,28109188,1837,290608,4152,16.62,98587
120,8895822,427768,24585934,98773158,19,19493,24085,135821,28343652,1837,290608,4152,16.58,98587
121,8972359,431739,24739145,99618500,19,19493,24085,136968,28579787,1837,290608,4152,16.69,98587
122,9046386,435471,24888026,100463457,19,19493,24085,138084,28814496,1837,290608,4152,16.73,98587
123,9121641,438792,25041334,101302929,19,19493,24085,139132,29048296,1837,290608,4152,16.64,98587
124,9197640,442072,25195505,102135118,19,19493,24085,140189,29276933,1837,290608,4152,16.48,98587
125,9272720,445795,25348303,102962798,19,19493,24085,141278,29505785,1837,290608,4152,16.52,98587
126,9346274,449480,25520252,103782608,19,19493,24085,142368,29733871,1837,290608,4152,16.27,98587
127,9424381,453076,25658205,104645002,19,19493,24085,143474,29968748,1837,290608,4152,17.10,98587
128,9500613,456840,25811913,105486913,19,19493,24085,144557,30201717,1837,290608,4152,16.69,98587
129,9575336,460350,25967857,106321550,19,19493,24085,145573,30430409,1837,290608,4152,16.58,98587
130,9650085,463759,97547454,107169276,19,19493,24085,146635,30665370,1837,290608,4152,16.79,98587
131,9728026,466816,98258531,107996327,19,19493,24085,147720,30896606,1837,290608,4152,16.44,98587
132,9801109,469987,26421142,108816487,19,19493,24085,148773,31126431,1837,290608,4152,16.44,98587
133,9878115,473908,26574057,109662000,19,19493,24085,149890,31360029,1837,290608,4152,16.76,98587
134,9952845,477628,26726939,110504891,19,19493,24085,150966,31596690,1837,290608,4152,16.73,98587
135,10028149,480732,26880214,111341455,19,19493,24085,152070,31828461,1837,290608,4152,16.62,98587
136,10103018,484410,27035683,112181728,19,19493,24085,153175,32063789,1837,290608,4152,16.62,98587
137,10178741,488018,27179539,113031742,19,19493,24085,154305,32300702,1837,290608,4152,16.89,98587
138,10253661,491757,27335067,113865205,19,19493,24085,155352,32535212,1837,290608,4152,16.51,98587
139,10330163,495579,104026494,114702895,19,19493,24085,156387,32767297,1837,290608,4152,16.60,98587
140,10405137,498395,27639333,115532877,19,19493,24085,157377,33002042,1837,290608,4152,16.54,98587
141,10478476,501900,27791774,116364838,19,19493,24085,158491,33236127,1837,290608,4152,16.55,98587
142,10553992,505334,27946106,117202957,19,19493,24085,159651,33468591,1837,290608,4152,16.58,98587
143,10628562,508760,28097318,118038978,19,19493,24085,160719,33699847,1837,290608,4152,16.65,98587
144,10705087,512849,28249332,118891351,19,19493,24085,161755,33941888,1837,290608,4152,16.83,98587
145,10779631,516458,28406650,119725861,19,19493,24085,162729,34176529,1837,290608,4152,16.56,98587
146,10857349,520256,28554142,120579230,19,19493,24085,163782,34416879,1837,290608,4152,16.82,98587
147,10932358,523616,28709301,121418520,19,19493,24085,164890,34648087,1837,290608,4152,16.70,98587
148,10983117,527219,29164759,121963143,19,19493,24085,165821,34796939,1837,290608,4152,10.77,98587
149,11058506,530801,29283220,122836292,19,19493,24085,166854,35041051,1837,290608,4152,17.37,98587
150,11134941,534062,29393777,123705899,19,19493,24085,167945,35282978,1837,290608,4152,17.37,98587
151,11214588,537467,29499462,124591640,19,19493,24085,169130,35526099,1837,290608,4152,17.48,98587
152,11293724,541477,113419120,125503991,19,19493,24085,170200,35773261,1837,290608,4152,18.09,98587
153,11371278,544718,29695039,126380047,19,19493,24085,171298,36014107,1837,290608,4152,17.33,98587
154,11448447,548010,29800019,127262216,19,19493,24085,172346,36256208,1837,290608,4152,17.51,98587
155,11524231,551463,29933025,128120405,19,19493,24085,173376,36495653,1837,290608,4152,16.95,98587
156,11598158,554965,116269437,128957377,19,19493,24085,174398,36728441,1837,290608,4152,16.44,98587
157,11671976,557962,30224929,129796683,19,19493,24085,175605,36962646,1837,290608,4152,16.67,98587
158,11748180,561272,30375892,130638212,19,19493,24085,176655,37198494,1837,290608,4152,16.56,98587
159,11823445,564794,30522935,131480961,19,19493,24085,177686,37433423,1837,290608,4152,16.59,98587
160,11897301,568618,30665890,132317648,19,19493,24085,178784,37665658,1837,290608,4152,16.50,98587
161,11973127,571961,119858273,133163346,19,19493,24085,179889,37900599,1837,290608,4152,16.64,98587
162,12047722,575516,30955324,134018253,19,19493,24085,180999,38140784,1837,290608,4152,16.83,98587
163,12123381,578705,121291793,134858045,19,19493,24085,181940,38374546,1837,290608,4152,16.51,98587
164,12197120,582501,31255816,135685924,19,19493,24085,183023,38606134,1837,290608,4152,16.57,98587
165,12272773,585691,31405784,136530171,19,19493,24085,184112,38842537,1837,290608,4152,16.71,98587
166,12348179,589759,31564464,137364199,19,19493,24085,185180,39077642,1837,290608,4152,16.48,98587
167,12424542,593197,124168201,138213821,19,19493,24085,186267,39312268,1837,290608,4152,16.79,98587
168,12441593,596615,125082556,138421267,19,19493,24085,187850,39383812,1837,290608,4152,4.07,98587
169,12443160,600004,126060500,138433034,19,19493,24085,189248,39402731,1837,290608,4152,0.19,98587
170,12521192,603465,33609059,139302486,19,19493,24085,190207,39647515,1837,290608,4152,17.35,98587
171,12596528,607394,33755792,140145548,19,19493,24085,191244,39881982,1837,290608,4152,16.75,98587
172,12676631,611179,33857297,141043696,19,19493,24085,192318,40128312,1837,290608,4152,17.88,98587
173,12753334,614334,33976215,141921525,19,19493,24085,193288,40370202,1837,290608,4152,17.46,98587
174,12831804,618036,34084833,142805438,19,19493,24085,194292,40617307,1837,290608,4152,17.55,98587
175,12910717,621470,34181366,143693363,19,19493,24085,195363,40862416,1837,290608,4152,17.69,98587
176,12987634,625336,34286327,144580756,19,19493,24085,196354,41111230,1837,290608,4152,17.66,98587
177,13064716,628542,34404399,145452817,19,19493,24085,197414,41351435,1837,290608,4152,17.33,98587
178,13142776,632089,34511425,146340289,19,19493,24085,198320,41599967,1837,290608,4152,17.64,98587
179,13219312,635462,34621795,147222312,19,19493,24085,199386,41842714,1837,290608,4152,17.58,98587
period,experiment_runn,measurer,IDLE,tiT,Tmr Svc,ipc1,sys_evt,esp_timer,wifi,ipc0,Heap,Stack,Mbps,main
0,409,0,4439686,7802,18,19472,13768,3430,702499,1837,290608,4152,0.01,99045
1,4437,11674,4622863,12645,18,19472,13768,4707,716911,1837,290608,4152,0.00,99045
2,4437,14278,5607491,14889,18,19472,13768,5934,730643,1837,290608,4152,0.00,99045
3,83911,16875,6628546,817441,18,19472,13768,6952,960823,1837,290608,4152,16.24,99045
4,160142,20662,6782001,1651486,18,19472,13768,8027,1194918,1837,290608,4152,16.74,99045
5,235423,24000,6946627,2469042,18,19472,13768,9100,1425814,1837,290608,4152,16.33,99045
6,311337,27879,7097157,3314963,18,19472,13768,10292,1662393,1837,290608,4152,16.84,99045
7,385737,31078,9176168,4145229,18,19472,13768,11391,1894765,1837,290608,4152,16.53,99045
8,458987,34505,7418929,4972692,18,19472,13768,12424,2132424,1837,290608,4152,16.57,99045
9,534831,37816,7567494,5815136,18,19472,13768,13530,2372264,1837,290608,4152,16.79,99045
10,610083,41061,7730677,6642123,18,19472,13768,14596,2602371,1837,290608,4152,16.48,99045
11,684538,44907,7888478,7468781,18,19472,13768,15746,2835103,1837,290608,4152,16.49,99045
12,760289,48632,8042453,8313897,18,19472,13768,16771,3072029,1837,290608,4152,16.79,99045
13,835661,52493,8200659,9148262,18,19472,13768,17814,3308506,1837,290608,4152,16.50,99045
14,910242,55803,8356286,9986081,18,19472,13768,18937,3543636,1837,290608,4152,16.69,99045
15,984927,59033,8513976,10818417,18,19472,13768,19895,3776041,1837,290608,4152,16.58,99045
16,1060008,63064,8661528,11655820,18,19472,13768,21039,4011217,1837,290608,4152,16.67,99045
17,1136005,66296,8814025,12491806,18,19472,13768,22233,4245090,1837,290608,4152,16.66,99045
18,1208806,69576,8972963,13308756,18,19472,13768,23253,4476892,1837,290608,4152,16.39,99045
19,1284768,72975,9127595,14154610,18,19472,13768,24387,4711066,1837,290608,4152,16.76,99045
20,1360907,75735,9285183,14979516,18,19472,13768,25511,4941082,1837,290608,4152,16.48,99045
21,1436852,79518,9434581,15831549,18,19472,13768,26647,5175693,1837,290608,4152,16.91,99045
22,1512930,83219,9587240,16676529,18,19472,13768,27749,5409986,1837,290608,4152,16.74,99045
23,1587900,87096,9743826,17516401,18,19472,13768,28854,5642117,1837,290608,4152,16.61,99045
24,1662629,90217,9889837,18361208,18,19472,13768,29882,5875938,1837,290608,4152,16.74,99045
25,1738387,93907,10039824,19203150,18,19472,13768,30987,6109100,1837,290608,4152,16.57,99045
26,1813680,97498,10192746,20033648,18,19472,13768,32176,6339143,1837,290608,4152,16.57,99045
27,1887214,100606,10349198,20861507,18,19472,13768,33236,6568306,1837,290608,4152,16.54,99045
28,1962825,104311,10504491,21690491,18,19472,13768,34422,6799270,1837,290608,4152,16.52,99045
29,2038351,108016,10658687,22530813,18,19472,13768,35576,7034998,1837,290608,4152,16.68,99045
30,2113234,111033,10817503,23370365,18,19472,13768,36689,7271521,1837,290608,4152,16.65,99045
31,2188694,114643,10969971,24212868,18,19472,13768,37776,7506073,1837,290608,4152,16.71,99045
32,2266144,118084,11118801,25053502,18,19472,13768,38855,7741567,1837,290608,4152,16.69,99045
33,2341051,122087,11278635,25885334,18,19472,13768,39951,7974815,1837,290608,4152,16.54,99045
34,2416288,125413,11422724,26740786,18,19472,13768,41159,8215485,1837,290608,4152,17.00,99045
35,2489928,129012,11584450,27558380,18,19472,13768,42132,8448854,1837,290608,4152,16.40,99045
36,2564601,132651,11742573,28392601,18,19472,13768,43236,8683697,1837,290608,4152,16.62,99045
37,2642283,135760,30757060,29234155,18,19472,13768,44380,8919593,1837,290608,4152,16.68,99045
